LINE_ID,ID,DIST,DIST_SURF,X,Y,Z
"0","77",0.6009072768,0.7122874183,443361.3658400000,809207.5906900000,-1.2105736732
"0","78",0.6088139515,0.7252104184,443361.3722000000,809207.5860000000,-1.2207956314
"0","79",0.6167206262,0.7354799982,443361.3785700000,809207.5813200000,-1.2273491621
"0","80",0.6246273009,0.7433919602,443361.3849400000,809207.5766300000,-1.2270599604
"0","81",0.6325339756,0.7514437812,443361.3913100000,809207.5719500000,-1.2285819054
"0","82",0.6404406503,0.7595117913,443361.3976800000,809207.5672600000,-1.2269765139
"0","83",0.6483473250,0.7684093338,443361.4040500000,809207.5625800000,-1.2228959799
"0","84",0.6562539997,0.7775389172,443361.4104200000,809207.5578900002,-1.2183315754
"0","85",0.6641606744,0.7868473513,443361.4167900000,809207.5532100000,-1.2134191990
"0","86",0.6720673491,0.7960183351,443361.4231600000,809207.5485300000,-1.2087725401
"0","87",0.6799740237,0.8039390400,443361.4295300000,809207.5438400002,-1.2092437744
"0","88",0.6878806984,0.8119948760,443361.4359000000,809207.5391600000,-1.2077007294
"0","89",0.6957873731,0.8203768969,443361.4422700000,809207.5344700000,-1.2049181461
"0","90",0.7036940478,0.8283508832,443361.4486400000,809207.5297899999,-1.2038842440
"0","91",0.7116007225,0.8370463199,443361.4550000000,809207.5251000000,-1.2075029612
"0","92",0.7195073972,0.8449559284,443361.4613700000,809207.5204200000,-1.2072875500
"0","93",0.7274140719,0.8529868624,443361.4677400000,809207.5157300000,-1.2086948156
"0","94",0.7353207466,0.8609934419,443361.4741100000,809207.5110500000,-1.2099556923
"0","95",0.7432274213,0.8698335863,443361.4804800001,809207.5063600000,-1.2139095068
"0","96",0.7511340960,0.8778022258,443361.4868500000,809207.5016800000,-1.2149013281
"0","97",0.7590407707,0.8857422583,443361.4932200000,809207.4969900000,-1.2156283855
"0","98",0.7669474454,0.8936531015,443361.4995900000,809207.4923100000,-1.2158851624
"0","99",0.7748541201,0.9020583283,443361.5059600000,809207.4876200000,-1.2187368870
"0","100",0.7827607948,0.9101162721,443361.5123300000,809207.4829400000,-1.2202908993
"0","101",0.7906674695,0.9182839431,443361.5187000000,809207.4782500000,-1.2223391533
"0","102",0.7985741442,0.9262211767,443361.5250700000,809207.4735700000,-1.2216433287
"0","103",0.8064808189,0.9342487286,443361.5314400000,809207.4688799999,-1.2230311632
"0","104",0.8143874936,0.9423052503,443361.5378000000,809207.4642000000,-1.2214845419
"0","105",0.8222941683,0.9507846472,443361.5441700000,809207.4595100000,-1.2184211016
"0","106",0.8302008429,0.9619214523,443361.5505400001,809207.4548299999,-1.2105780840
"0","107",0.8381075176,0.9715162324,443361.5569100000,809207.4501400000,-1.2051426172
"0","108",0.8460141923,0.9828381543,443361.5632800000,809207.4454600000,-1.1970388889
"0","109",0.8539208670,0.9927384395,443361.5696500000,809207.4407700000,-1.1910806894
"0","110",0.8618275417,1.0018806243,443361.5760200000,809207.4360900000,-1.1864911318
"0","111",0.8697342164,1.0098502319,443361.5823900000,809207.4314000000,-1.1874907017
"0","112",0.8776408911,1.0181424227,443361.5887600000,809207.4267200000,-1.1899896860
"0","113",0.8855475658,1.0287076305,443361.5951300000,809207.4220300000,-1.1969974041
"0","114",0.8934542405,1.0366399184,443361.6015000000,809207.4173500000,-1.1976343393
"0","115",0.9013609152,1.0466824794,443361.6078700000,809207.4126600000,-1.2038260698
"0","116",0.9092675899,1.0563281218,443361.6142400000,809207.4079800000,-1.2093508244
"0","117",0.9171742646,1.0642393245,443361.6206000000,809207.4032900000,-1.2096184492
"0","118",0.9250809393,1.0746879542,443361.6269700000,809207.3986100000,-1.2164491415
"0","119",0.9329876140,1.0861120142,443361.6333400000,809207.3939199999,-1.2246949673
"0","120",0.9408942887,1.0957130791,443361.6397100000,809207.3892400000,-1.2301415205
"0","121",0.9488009634,1.1039440413,443361.6460800000,809207.3845500000,-1.2278538942
"0","122",0.9567076381,1.1120729026,443361.6524500000,809207.3798699999,-1.2297414541
"0","123",0.9646143128,1.1200776878,443361.6588200000,809207.3751800000,-1.2284920216
"0","124",0.9725209875,1.1280641953,443361.6651900001,809207.3705000000,-1.2273656130
"0","125",0.9804276621,1.1365159068,443361.6715600000,809207.3658100000,-1.2243796587
"0","126",0.9883343368,1.1446551798,443361.6779300000,809207.3611300000,-1.2224477530
"0","127",0.9962410115,1.1535998131,443361.6843000000,809207.3564400000,-1.2182655334
"0","128",1.0041476862,1.1623497654,443361.6906700000,809207.3517600000,-1.2145177126
"0","129",1.0120543609,1.1714582647,443361.6970300000,809207.3470700000,-1.2099956274
"0","130",1.0199610356,1.1829814065,443361.7034000000,809207.3423900000,-1.2016130686
"0","131",1.0278677103,1.1950805434,443361.7097700000,809207.3377000000,-1.1924548149
"0","132",1.0357743850,1.2099981611,443361.7161400000,809207.3330200000,-1.1798049212
"0","133",1.0436810597,1.2184714570,443361.7225100000,809207.3283300000,-1.1767584085
"0","134",1.0515877344,1.2320147922,443361.7288800000,809207.3236500000,-1.1657626629
"0","135",1.0594944091,1.2442217500,443361.7352500001,809207.3189599999,-1.1564624310
"0","136",1.0674010838,1.2527068878,443361.7416200000,809207.3142800000,-1.1533831358
"0","137",1.0753077585,1.2620235727,443361.7479900000,809207.3095900000,-1.1484551430
"0","138",1.0832144332,1.2710097908,443361.7543600000,809207.3049099999,-1.1441847086
"0","139",1.0911211079,1.2794358800,443361.7607300000,809207.3002200000,-1.1412720680
"0","140",1.0990277826,1.2873565566,443361.7671000000,809207.2955400000,-1.1417428255
"0","141",1.1069344573,1.2965496628,443361.7734700000,809207.2908500000,-1.1370526552
"0","142",1.1148411320,1.3049823227,443361.7798300000,809207.2861700000,-1.1341210604
"0","143",1.1227478066,1.3132580824,443361.7862000000,809207.2814800000,-1.1316771507
"0","144",1.1306544813,1.3220292355,443361.7925700000,809207.2768000000,-1.1354742050
"0","145",1.1385611560,1.3301251005,443361.7989400000,809207.2721100000,-1.1372141838
"0","146",1.1464678307,1.3387450411,443361.8053100001,809207.2674300000,-1.1406475306
"0","147",1.1543745054,1.3471033579,443361.8116800000,809207.2627400000,-1.1433578730
"0","148",1.1622811801,1.3564187820,443361.8180500000,809207.2580600000,-1.1482834816
"0","149",1.1701878548,1.3674919702,443361.8244200000,809207.2533700000,-1.1560359001
"0","150",1.1780945295,1.3786128360,443361.8307900000,809207.2486900000,-1.1638562679
"0","151",1.1860012042,1.3894656496,443361.8371600000,809207.2439999999,-1.1712905169
"0","152",1.1939078789,1.4025964092,443361.8435300000,809207.2393200002,-1.1817739010
"0","153",1.2018145536,1.4131081820,443361.8499000000,809207.2346300000,-1.1887007952
"0","154",1.2097212283,1.4228457126,443361.8562700000,809207.2299499999,-1.1943844557
"0","155",1.2176279030,1.4320225605,443361.8626300000,809207.2252600000,-1.1990426779
"0","156",1.2255345777,1.4415869861,443361.8690000000,809207.2205800000,-1.2044243813
"0","157",1.2334412524,1.4515408998,443361.8753700000,809207.2158900000,-1.2104712725
"0","158",1.2413479271,1.4637393224,443361.8817400000,809207.2112100000,-1.2197602987
"0","159",1.2492546018,1.4728780979,443361.8881100000,809207.2065200000,-1.2243430614
"0","160",1.2571612765,1.4826808929,443361.8944800000,809207.2018400000,-1.2301378250
"0","161",1.2650679511,1.4926852808,443361.9008500000,809207.1971500000,-1.2362674475
"0","162",1.2729746258,1.5024352817,443361.9072200000,809207.1924700000,-1.2419724464
"0","163",1.2808813005,1.5114231998,443361.9135900000,809207.1877800000,-1.2462464571
"0","164",1.2887879752,1.5209352185,443361.9199600001,809207.1831000000,-1.2515344620
"0","165",1.2966946499,1.5288711085,443361.9263300000,809207.1784200000,-1.2522147894
"0","166",1.3046013246,1.5368135629,443361.9327000000,809207.1737300000,-1.2514617443
"0","167",1.3125079993,1.5447268104,443361.9390600000,809207.1690500000,-1.2517842054
"0","168",1.3204146740,1.5539954571,443361.9454300000,809207.1643600002,-1.2469476461
"0","169",1.3283213487,1.5628290532,443361.9518000000,809207.1596800000,-1.2430084944
"0","170",1.3362280234,1.5708408222,443361.9581700000,809207.1549900000,-1.2417150736
"0","171",1.3441346981,1.5789851006,443361.9645400000,809207.1503100002,-1.2397621870
"0","172",1.3520413728,1.5868917966,443361.9709100000,809207.1456200000,-1.2397805452
"0","173",1.3599480475,1.5950210180,443361.9772800000,809207.1409400000,-1.2416696548
"0","174",1.3678547222,1.6030997999,443361.9836500000,809207.1362500000,-1.2433283329
"0","175",1.3757613969,1.6120708796,443361.9900200001,809207.1315700000,-1.2475668192
"0","176",1.3836680716,1.6200955630,443361.9963900000,809207.1268800000,-1.2489379644
"0","177",1.3915747463,1.6280753560,443362.0027600000,809207.1222000000,-1.2478601933
"0","178",1.3994814210,1.6361424895,443362.0091300000,809207.1175100000,-1.2494611740
"0","179",1.4073880957,1.6441714883,443362.0155000000,809207.1128300000,-1.2480649948
"0","180",1.4152947703,1.6521824697,443362.0218600000,809207.1081400000,-1.2467764616
"0","181",1.4232014450,1.6608098819,443362.0282300000,809207.1034600000,-1.2433243990
"0","182",1.4311081197,1.6689246804,443362.0346000000,809207.0987700000,-1.2414983511
"0","183",1.4390147944,1.6775664644,443362.0409700000,809207.0940900000,-1.2380105257
"0","184",1.4469214691,1.6860360370,443362.0473400000,809207.0894000002,-1.2349743843
"0","185",1.4548281438,1.6940152995,443362.0537100000,809207.0847200000,-1.2339005470
"0","186",1.4627348185,1.7019235661,443362.0600800000,809207.0800300000,-1.2340592146
"0","187",1.4706414932,1.7099249936,443362.0664500000,809207.0753500002,-1.2352869511
"0","188",1.4785481679,1.7179673048,443362.0728200000,809207.0706600000,-1.2338161469
"0","189",1.4864548426,1.7261856946,443362.0791900000,809207.0659800000,-1.2360581160
"0","190",1.4943615173,1.7345462173,443362.0855600000,809207.0612900000,-1.2333409786
"0","191",1.5022681920,1.7424847177,443362.0919300000,809207.0566100000,-1.2326308489
"0","192",1.5101748667,1.7504826472,443362.0983000000,809207.0519200000,-1.2338355780
"0","193",1.5180815414,1.7591718932,443362.1046600000,809207.0472400000,-1.2374393940
"0","194",1.5259882161,1.7672794568,443362.1110300000,809207.0425500000,-1.2392330170
"0","195",1.5338948908,1.7752117830,443362.1174000000,809207.0378700000,-1.2398704290
"0","196",1.5418015655,1.7831347953,443362.1237700000,809207.0331800000,-1.2393618822
"0","197",1.5497082402,1.7913665200,443362.1301400000,809207.0285000000,-1.2416522503
"0","198",1.5576149149,1.8002884051,443362.1365100000,809207.0238100000,-1.2375189066
"0","199",1.5655215895,1.8089448790,443362.1428800000,809207.0191300000,-1.2339948416
"0","200",1.5734282642,1.8180617942,443362.1492500000,809207.0144400002,-1.2294558287
"0","201",1.5813349389,1.8260036072,443362.1556200000,809207.0097600000,-1.2302020788
"0","202",1.5892416136,1.8339772693,443362.1619900000,809207.0050700000,-1.2312334776
"0","203",1.5971482883,1.8421589561,443362.1683600000,809207.0003899999,-1.2333369255
"0","204",1.6050549630,1.8511584069,443362.1747300001,809206.9957000000,-1.2376351357
"0","205",1.6129616377,1.8630077856,443362.1810900001,809206.9910200000,-1.2464607954
"0","206",1.6208683124,1.8744665698,443362.1874600000,809206.9863300000,-1.2547546625
"0","207",1.6287749871,1.8833031981,443362.1938300000,809206.9816500000,-1.2587006092
"0","208",1.6366816618,1.8915508571,443362.2002000000,809206.9769600000,-1.2610476017
"0","209",1.6445883365,1.9001030104,443362.2065700000,809206.9722800000,-1.2643070221
"0","210",1.6524950112,1.9082217161,443362.2129400000,809206.9675900000,-1.2661503553
"0","211",1.6604016859,1.9161479235,443362.2193100000,809206.9629100000,-1.2667064667
"0","212",1.6683083606,1.9240546123,443362.2256800000,809206.9582200000,-1.2667213678
"0","213",1.6762150353,1.9320506660,443362.2320500000,809206.9535400000,-1.2679135799
"0","214",1.6841217100,1.9399622640,443362.2384200000,809206.9488500000,-1.2681926489
"0","215",1.6920283847,1.9478720706,443362.2447900001,809206.9441700000,-1.2684152126
"0","216",1.6999350594,1.9558120486,443362.2511600000,809206.9394799999,-1.2691416740
"0","217",1.7078417341,1.9638641852,443362.2575300000,809206.9348000000,-1.2676180601
"0","218",1.7157484087,1.9717804634,443362.2638900000,809206.9301100000,-1.2672282457
"0","219",1.7236550834,1.9797497723,443362.2702600000,809206.9254299999,-1.2682254314
"0","220",1.7315617581,1.9879228205,443362.2766300000,809206.9207400000,-1.2702950239
"0","221",1.7394684328,1.9962000602,443362.2830000000,809206.9160600000,-1.2727439404
"0","222",1.7473751075,2.0048163961,443362.2893700000,809206.9113700000,-1.2761682272
"0","223",1.7552817822,2.0131182708,443362.2957400000,809206.9066900000,-1.2786991596
"0","224",1.7631884569,2.0213598494,443362.3021100000,809206.9020000000,-1.2810246944
"0","225",1.7710951316,2.0294773388,443362.3084800000,809206.8973200000,-1.2828626633
"0","226",1.7790018063,2.0374193088,443362.3148500000,809206.8926300000,-1.2836105824
"0","227",1.7869084810,2.0453261622,443362.3212200000,809206.8879500000,-1.2835574150
"0","228",1.7948151557,2.0533615845,443362.3275900000,809206.8832600000,-1.2821247578
"0","229",1.8027218304,2.0614435872,443362.3339600000,809206.8785800000,-1.2804504633
"0","230",1.8106285051,2.0699431241,443362.3403300000,809206.8738900000,-1.2773317099
"0","231",1.8185351798,2.0789956424,443362.3466900000,809206.8692100000,-1.2729234695
"0","232",1.8264418545,2.0880562412,443362.3530600000,809206.8645199999,-1.2684986591
"0","233",1.8343485292,2.0960690326,443362.3594300000,809206.8598400000,-1.2671989202
"0","234",1.8422552039,2.1039765988,443362.3658000001,809206.8551500000,-1.2673176527
"0","235",1.8501618786,2.1119893128,443362.3721700000,809206.8504699999,-1.2660183907
"0","236",1.8580685533,2.1202251960,443362.3785400000,809206.8457800000,-1.2683236599
"0","237",1.8659752279,2.1283863887,443362.3849100000,809206.8411000000,-1.2703459263
"0","238",1.8738819026,2.1362930652,443362.3912800000,809206.8364100000,-1.2703512907
"0","239",1.8817885773,2.1445614667,443362.3976500000,809206.8317300000,-1.2727701664
"0","240",1.8896952520,2.1525175044,443362.4040200000,809206.8270400000,-1.2736550570
"0","241",1.8976019267,2.1604455513,443362.4103900000,809206.8223600000,-1.2730733156
"0","242",1.9055086014,2.1685458479,443362.4167600000,809206.8176700000,-1.2713128328
"0","243",1.9134152761,2.1764554337,443362.4231300000,809206.8129900000,-1.2710982561
"0","244",1.9213219508,2.1843702787,443362.4294900000,809206.8083100000,-1.2714577913
"0","245",1.9292286255,2.1923205910,443362.4358600001,809206.8036200000,-1.2722896338
"0","246",1.9371353002,2.2002520246,443362.4422300000,809206.7989400000,-1.2716634274
"0","247",1.9450419749,2.2084075760,443362.4486000000,809206.7942500000,-1.2736628056
"0","248",1.9529486496,2.2163625980,443362.4549700000,809206.7895700000,-1.2745385170
"0","249",1.9608553243,2.2246770294,443362.4613400000,809206.7848800002,-1.2771103382
"0","250",1.9687619990,2.2325978908,443362.4677100000,809206.7802000000,-1.2766364813
"0","251",1.9766686737,2.2415760767,443362.4740800000,809206.7755099999,-1.2808899879
"0","252",1.9845753484,2.2503190463,443362.4804500000,809206.7708300002,-1.2846214771
"0","253",1.9924820231,2.2593992732,443362.4868200000,809206.7661400000,-1.2890863419
"0","254",2.0003886978,2.2673201132,443362.4931900000,809206.7614600000,-1.2895598412
"0","255",2.0082953724,2.2757992087,443362.4995600001,809206.7567700000,-1.2926224470
"0","256",2.0162020471,2.2838543604,443362.5059200001,809206.7520900000,-1.2941619158
"0","257",2.0241087218,2.2917743098,443362.5122900000,809206.7474000000,-1.2937035561
"0","258",2.0320153965,2.2996828789,443362.5186600000,809206.7427200000,-1.2935304642
"0","259",2.0399220712,2.3076075294,443362.5250300000,809206.7380300000,-1.2929970026
"0","260",2.0478287459,2.3155992633,443362.5314000000,809206.7333500000,-1.2918341160
"0","261",2.0557354206,2.3235072930,443362.5377700000,809206.7286600000,-1.2919805050
"0","262",2.0636420953,2.3314142211,443362.5441400000,809206.7239800000,-1.2919172049
"0","263",2.0715487700,2.3393211063,443362.5505100000,809206.7192900000,-1.2919749022
"0","264",2.0794554447,2.3472345940,443362.5568800000,809206.7146100000,-1.2916465998
"0","265",2.0873621194,2.3551520509,443362.5632500000,809206.7099200002,-1.2920596600
"0","266",2.0952687941,2.3631434381,443362.5696200000,809206.7052400000,-1.2908991575
"0","267",2.1031754688,2.3710567587,443362.5759900000,809206.7005500000,-1.2905749083
"0","268",2.1110821435,2.3789673579,443362.5823600000,809206.6958700002,-1.2903257608
"0","269",2.1189888182,2.3868852481,443362.5887200000,809206.6911800000,-1.2907470465
"0","270",2.1268954929,2.3947985199,443362.5950900000,809206.6865000000,-1.2904239893
"0","271",2.1348021676,2.4028467130,443362.6014600000,809206.6818100000,-1.2889213562
"0","272",2.1427088423,2.4109936281,443362.6078300000,809206.6771300000,-1.2908852100
"0","273",2.1506155170,2.4189080561,443362.6142000000,809206.6724400000,-1.2912354469
"0","274",2.1585221916,2.4269587526,443362.6205700001,809206.6677600000,-1.2897194624
"0","275",2.1664288663,2.4351966741,443362.6269400000,809206.6630700000,-1.2874069214
"0","276",2.1743355410,2.4435781411,443362.6333100000,809206.6583900000,-1.2901878357
"0","277",2.1822422157,2.4515459082,443362.6396800000,809206.6537000000,-1.2892030478
"0","278",2.1901488904,2.4595192161,443362.6460500000,809206.6490200000,-1.2902317047
"0","279",2.1980555651,2.4674632587,443362.6524200000,809206.6443300000,-1.2894620895
"0","280",2.2059622398,2.4755042649,443362.6587900000,809206.6396500000,-1.2909257412
"0","281",2.2138689145,2.4834623113,443362.6651600000,809206.6349600002,-1.2900229692
"0","282",2.2217755892,2.4914329095,443362.6715200000,809206.6302800000,-1.2910304070
"0","283",2.2296822639,2.5000398451,443362.6778900000,809206.6255900000,-1.2944309711
"0","284",2.2375889386,2.5084046776,443362.6842600000,809206.6209100002,-1.2971613407
"0","285",2.2454956133,2.5167202159,443362.6906300001,809206.6162200000,-1.2997367382
"0","286",2.2534022880,2.5250266090,443362.6970000000,809206.6115400000,-1.3022824526
"0","287",2.2613089627,2.5331450982,443362.7033700000,809206.6068500000,-1.3041248322
"0","288",2.2692156374,2.5411152302,443362.7097400000,809206.6021700000,-1.3051285744
"0","289",2.2771223121,2.5490252551,443362.7161100000,809206.5974800000,-1.3053587675
"0","290",2.2850289868,2.5569324339,443362.7224800000,809206.5928000000,-1.3054480553
"0","291",2.2929356615,2.5648463229,443362.7288500000,809206.5881100000,-1.3057858944
"0","292",2.3008423362,2.5727530879,443362.7352200000,809206.5834300000,-1.3057481050
"0","293",2.3087490108,2.5806814509,443362.7415900000,809206.5787400000,-1.3051620722
"0","294",2.3166556855,2.5889211482,443362.7479500000,809206.5740600000,-1.3028432131
"0","295",2.3245623602,2.5972305058,443362.7543200000,809206.5693700000,-1.3002878428
"0","296",2.3324690349,2.6061081775,443362.7606900000,809206.5646900000,-1.2962508202
"0","297",2.3403757096,2.6148377110,443362.7670600000,809206.5600000002,-1.2925509214
"0","298",2.3482823843,2.6253323771,443362.7734300000,809206.5553200000,-1.2856500149
"0","299",2.3561890590,2.6353175137,443362.7798000000,809206.5506300000,-1.2795518637
"0","300",2.3640957337,2.6460513701,443362.7861700000,809206.5459500002,-1.2722923756
"0","301",2.3720024084,2.6556236505,443362.7925400000,809206.5412600000,-1.2668967247
"0","302",2.3799090831,2.6639702864,443362.7989100000,809206.5365800000,-1.2642226219
"0","303",2.3878157578,2.6719288479,443362.8052800000,809206.5318900000,-1.2651299238
"0","304",2.3957224325,2.6798682287,443362.8116500000,809206.5272100000,-1.2658498287
"0","305",2.4036291072,2.6877977703,443362.8180200000,809206.5225200000,-1.2664515972
"0","306",2.4115357819,2.6957376829,443362.8243900000,809206.5178400000,-1.2671773434
"0","307",2.4194424566,2.7037970554,443362.8307500000,809206.5131500000,-1.2687387466
"0","308",2.4273491313,2.7117518677,443362.8371200000,809206.5084700000,-1.2696125507
"0","309",2.4352558060,2.7197809287,443362.8434900000,809206.5037800000,-1.2710090876
"0","310",2.4431624807,2.7276900466,443362.8498600000,809206.4991000000,-1.2708125114
"0","311",2.4510691554,2.7356213299,443362.8562300000,809206.4944100000,-1.2714368105
"0","312",2.4589758300,2.7436785389,443362.8626000000,809206.4897300000,-1.2729870081
"0","313",2.4668825047,2.7526502945,443362.8689700000,809206.4850400002,-1.2772269249
"0","314",2.4747891794,2.7605716668,443362.8753400001,809206.4803600000,-1.2767446041
"0","315",2.4826958541,2.7696235466,443362.8817100000,809206.4756700000,-1.2811515331
"0","316",2.4906025288,2.7781278160,443362.8880800000,809206.4709899999,-1.2842831612
"0","317",2.4985092035,2.7872550759,443362.8944500000,809206.4663000000,-1.2888429165
"0","318",2.5064158782,2.7955211792,443362.9008200000,809206.4616200000,-1.2912539244
"0","319",2.5143225529,2.8038039755,443362.9071900000,809206.4569300000,-1.2937215567
"0","320",2.5222292276,2.8118948764,443362.9135500000,809206.4522500000,-1.2954382896
"0","321",2.5301359023,2.8199157408,443362.9199200000,809206.4475600000,-1.2967869043
"0","322",2.5380425770,2.8278483744,443362.9262900000,809206.4428800000,-1.2974281311
"0","323",2.5459492517,2.8357576673,443362.9326600000,809206.4382000000,-1.2972246408
